Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
019570,KR7019570001,리더스 기술투자,KOSDAQ,중견기업부,1039,1,37,3.69,1002,1080,1002,449688,474355718,54516371560,52470040,KSQ
289010,KR7289010001,아이스크림에듀,KOSDAQ,중견기업부,4235,2,-30,-0.7,4220,4260,4180,2797,11768110,54479196695,12864037,KSQ
051380,KR7051380004,피씨디렉트,KOSDAQ,중견기업부,7100,2,-210,-2.87,7310,7340,7030,14296,102129040,54457255600,7670036,KSQ
001140,KR7001140003,국보,KOSPI,,4460,2,-175,-3.78,4630,4635,4425,65710,297995905,54366374200,12189770,STK
035620,KR7035620004,바른손이앤에이,KOSDAQ,중견기업부,729,1,1,0.14,725,743,720,20403,14929674,54266523075,74439675,KSQ
181340,KR7181340001,이즈미디어,KOSDAQ,관리종목(소속부없음),2705,0,0,0.0,0,0,0,0,0,54259503030,20058966,KSQ
058110,KR7058110008,멕아이씨에스,KOSDAQ,기술성장기업부,3380,2,-120,-3.43,3465,3500,3360,48023,163913245,54250791400,16050530,KSQ
419540,KR7419540000,비스토스,KOSDAQ,벤처기업부,2355,2,-85,-3.48,2440,2440,2350,105450,250354565,54147363405,22992511,KSQ
417180,KR7417180007,핑거스토리,KOSDAQ,중견기업부,4055,2,-50,-1.22,4110,4150,4005,15160,62032885,54103342790,13342378,KSQ
012340,KR7012340006,뉴인텍,KOSDAQ,벤처기업부,1797,1,55,3.16,1742,1808,1737,75356,134049369,54102570114,30107162,KSQ
079170,KR7079170007,한창산업,KOSDAQ,벤처기업부,10400,2,-250,-2.35,10640,10660,10270,19515,202676010,54080000000,5200000,KSQ
060240,KR7060240009,룽투코리아,KOSDAQ,중견기업부,2125,2,-90,-4.06,2240,2240,2100,205193,442859700,54037228500,25429284,KSQ
007610,KR7007610009,선도전기,KOSPI,,3000,0,0,0.0,0,0,0,0,0,54000000000,18000000,STK
328380,KR7328380001,솔트웨어,KOSDAQ,벤처기업부,1574,2,-8,-0.51,1561,1579,1525,389485,602083173,53929612572,34262778,KSQ
006200,KR7006200000,한국전자홀딩스,KOSPI,,1151,2,-18,-1.54,1164,1164,1149,48352,55779954,53870409536,46803136,STK
085910,KR7085910008,네오티스,KOSDAQ,중견기업부,3895,2,-25,-0.64,3930,3930,3895,2474,9659630,53862856610,13828718,KSQ
193250,KR7193250008,와이제이엠게임즈,KOSDAQ,중견기업부,935,2,-17,-1.79,937,942,910,62034,57739866,53694970560,57427776,KSQ
049630,KR7049630007,재영솔루텍,KOSDAQ,중견기업부,644,1,5,0.78,636,644,630,17646,11213351,53665236772,83331113,KSQ
024120,KR7024120008,KB오토시스,KOSDAQ,중견기업부,4660,2,-100,-2.1,4705,4765,4630,35429,165904420,53590000000,11500000,KSQ
153490,KR7153490008,우리이앤엘,KOSDAQ,우량기업부,1040,2,-19,-1.79,1042,1070,1038,18410,19262500,53539200000,51480000,KSQ
297570,KR7297570004,알로이스,KOSDAQ,벤처기업부,1545,2,-44,-2.77,1589,1589,1485,59101,91550698,53489781810,34621218,KSQ
080010,KR7080010002,이상네트웍스,KOSDAQ,중견기업부,5340,2,-60,-1.11,5420,5420,5310,4697,25145300,53400000000,10000000,KSQ
021040,KR7021040001,대호특수강,KOSDAQ,중견기업부,4915,1,5,0.1,4910,4915,4905,902,4427065,53339482105,10852387,KSQ
006570,KR7006570006,대림통상,KOSPI,,3490,2,-55,-1.55,3545,3570,3490,262,917525,53135250000,15225000,STK
138070,KR7138070008,신진에스엠,KOSDAQ,중견기업부,3035,1,5,0.17,3080,3160,3005,633129,1956043535,53122224140,17503204,KSQ
176590,KR7176590008,코나솔,KONEX,일반기업부,9090,3,0,0.0,9090,9090,9090,1,9090,52934096970,5823333,KNX
011420,KR7011420007,갤럭시아에스엠,KOSPI,,1916,2,-39,-1.99,1955,1965,1916,20870,40403245,52785117904,27549644,STK
197140,KR7197140007,디지캡,KOSDAQ,벤처기업부,5490,2,-100,-1.79,5590,5590,5420,22922,125771780,52598888460,9580854,KSQ
064090,KR7064090004,웨스트라이즈,KOSDAQ,관리종목(소속부없음),1720,2,-18,-1.04,1738,1738,1700,678,1159465,52541939080,30547639,KSQ
303030,KR7303030001,지니틱스,KOSDAQ,벤처기업부,1469,2,-46,-3.04,1470,1519,1455,126952,187265241,52510386292,35745668,KSQ
000040,KR7000040006,KR모터스,KOSPI,,546,1,30,5.81,517,580,516,1483622,824732216,52491601890,96138465,STK
053590,KR7053590006,한국테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),334,0,0,0.0,0,0,0,0,0,52484809098,157140147,KSQ
045060,KR7045060001,오공,KOSDAQ,우량기업부,3095,2,-25,-0.8,3110,3110,3095,2692,8359695,52435409530,16941974,KSQ
311960,KR7311960009,에이아이더뉴트리진,KONEX,일반기업부,17110,1,10,0.06,17450,17560,17110,271,4694080,52402181040,3062664,KNX
010640,KR7010640001,진양폴리,KOSPI,,5240,1,10,0.19,5230,5300,5180,7967,41668840,52400000000,10000000,STK
023150,KR7023150006,MH에탄올,KOSPI,,7100,1,30,0.42,7070,7150,7070,3994,28453600,52387534600,7378526,STK
037760,KR7037760006,쎄니트,KOSDAQ,우량기업부,1548,2,-3,-0.19,1551,1555,1540,3808,5890416,52373361708,33832921,KSQ
087600,KR7087600003,픽셀플러스,KOSDAQ,벤처기업부,6410,2,-90,-1.38,6430,6540,6380,1385,8887390,52347636780,8166558,KSQ
076610,KR7076610005,해성옵틱스,KOSDAQ,중견기업부,410,2,-24,-5.53,435,435,405,266068,110646090,52179057540,127265994,KSQ
064520,KR7064520000,테크엘,KOSDAQ,중견기업부,4065,2,-60,-1.45,4125,4165,4015,5603,22739810,52084975080,12813032,KSQ
187220,KR7187220009,디티앤씨,KOSDAQ,벤처기업부,4440,2,-70,-1.55,4565,4565,4440,16940,76095955,51939213240,11698021,KSQ
222160,KR7222160004,바이옵트로,KOSDAQ,기술성장기업부,6250,2,-230,-3.55,6410,6410,6200,30499,191123500,51533537500,8245366,KSQ
005670,KR7005670005,푸드웰,KOSDAQ,우량기업부,5150,1,80,1.58,5070,5240,5060,14228,73786060,51500000000,10000000,KSQ
005305,KR7005301007,롯데칠성우,KOSPI,,66000,2,-600,-0.9,66000,66500,66000,333,22134600,51170460000,775310,STK
153460,KR7153460001,네이블,KOSDAQ,벤처기업부,7830,2,-110,-1.39,7940,7940,7830,501,3943460,51130009620,6530014,KSQ
042940,KR7042940007,상지카일룸,KOSDAQ,중견기업부,483,1,1,0.21,482,487,480,36511,17614294,50934494037,105454439,KSQ
391060,KR7391060001,엔에이치스팩20호,KOSDAQ,SPAC(소속부없음),9980,2,-20,-0.2,10000,10000,9980,2343,23383330,50898000000,5100000,KSQ
279600,KR7279600001,미디어젠,KOSDAQ,기술성장기업부,10850,1,10,0.09,10840,10940,10810,746,8084770,50829873850,4684781,KSQ
006805,KR7006801005,미래에셋증권우,KOSPI,,3610,2,-80,-2.17,3670,3675,3605,54334,197271415,50813457500,14075750,STK
067390,KR7067390005,아스트,KOSDAQ,투자주의환기종목(소속부없음),1201,5,-514,-29.97,1262,1300,1201,897924,1101703814,50790142277,42289877,KSQ
089150,KR7089150007,케이씨티,KOSDAQ,중견기업부,2960,2,-25,-0.84,2990,3005,2940,12064,35898930,50764000000,17150000,KSQ
054180,KR7054180005,메디콕스,KOSDAQ,중견기업부,1706,1,9,0.53,1713,1740,1651,334427,569553608,50697579026,29717221,KSQ
008830,KR7008830002,대동기어,KOSDAQ,우량기업부,5640,1,10,0.18,5630,5660,5590,2430,13685060,50689612800,8987520,KSQ
340360,KR7340360007,다보링크,KOSDAQ,벤처기업부,1185,2,-6,-0.5,1191,1228,1183,173278,206746049,50676714600,42765160,KSQ
069410,KR7069410009,엔텔스,KOSDAQ,벤처기업부,4945,2,-75,-1.49,5110,5110,4900,4474,22266545,50660654680,10244824,KSQ
208710,KR7208710004,바이오로그디바이스,KOSDAQ,벤처기업부,1066,2,-22,-2.02,1087,1088,1052,137040,146502951,50465426050,47340925,KSQ
323350,KR7323350009,다원넥스뷰,KONEX,일반기업부,11000,0,0,0.0,0,0,0,0,0,50462500000,4587500,KNX
036180,KR7036180008,지더블유바이텍,KOSDAQ,중견기업부,904,1,19,2.15,885,920,875,274827,247484172,50356096888,55703647,KSQ
187660,KR7187660006,에이디엠코리아,KOSDAQ,중견기업부,2295,2,-50,-2.13,2360,2365,2280,49668,115140975,50114193750,21836250,KSQ
010770,KR7010770006,평화홀딩스,KOSPI,,3415,1,35,1.04,3390,3420,3370,6445,21899005,49945966390,14625466,STK
051630,KR7051630002,진양화학,KOSPI,,3160,2,-10,-0.32,3175,3180,3140,2432,7666225,49928000000,15800000,STK
054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,751,1,18,2.46,756,795,736,1055628,807367334,49893467542,66436042,KSQ
038950,KR7038950002,파인디지털,KOSDAQ,중견기업부,4880,2,-10,-0.2,4940,4960,4855,3082,15105605,49828533200,10210765,KSQ
131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,6660,2,-100,-1.48,6740,6770,6610,6971,46387070,49646903400,7454490,KSQ
099520,KR7099520009,ITX-AI,KOSDAQ,관리종목(소속부없음),1284,0,0,0.0,0,0,0,0,0,49626429228,38649867,KSQ
031310,KR7031310006,아이즈비전,KOSDAQ,벤처기업부,2835,2,-25,-0.87,2845,2870,2805,16260,46025410,49561260210,17481926,KSQ
133750,KR7133750000,메가엠디,KOSDAQ,중견기업부,2110,2,-25,-1.17,2135,2135,2110,12319,26196755,49388932470,23407077,KSQ
263020,KR7263020000,디케이앤디,KOSDAQ,벤처기업부,3180,2,-80,-2.45,3260,3260,3170,19521,62526225,49373964720,15526404,KSQ
046970,KR7046970000,우리로,KOSDAQ,벤처기업부,1537,1,28,1.86,1509,1584,1497,3155585,4905104130,49260287458,32049634,KSQ
021880,KR7021880000,메이슨캐피탈,KOSDAQ,중견기업부,323,2,-3,-0.92,326,326,320,57563,18487208,49155563784,152184408,KSQ
008370,KR7008370009,원풍,KOSDAQ,우량기업부,4095,2,-60,-1.44,4155,4155,4095,8789,36180035,49140000000,12000000,KSQ
347700,KR7347700007,라이프시맨틱스,KOSDAQ,기술성장기업부,4800,2,-100,-2.04,4950,4950,4770,12157,58570080,49094160000,10227950,KSQ
052460,KR7052460003,아이크래프트,KOSDAQ,중견기업부,3355,2,-120,-3.45,3440,3465,3355,31900,108605400,49009625280,14607936,KSQ
003925,KR7003921004,남양유업우,KOSPI,,244500,2,-500,-0.2,244500,244500,244500,29,7090500,48900000000,200000,STK
162120,KR7162120000,루켄테크놀러지스,KONEX,일반기업부,4445,1,5,0.11,4445,4500,4330,183,795050,48850265520,10989936,KNX
050120,KR7050120005,ES큐브,KOSDAQ,벤처기업부,3600,3,0,0.0,3635,3655,3570,5151,18581840,48830709600,13564086,KSQ
005820,KR7005820006,원림,KOSPI,,21200,2,-150,-0.7,21350,21450,20950,2063,43767050,48716964000,2297970,STK
143540,KR7143540003,영우디에스피,KOSDAQ,벤처기업부,1090,2,-22,-1.98,1112,1116,1078,26805,29180413,48613885550,44599895,KSQ
012210,KR7012210001,삼미금속,KONEX,일반기업부,1530,0,0,0.0,0,0,0,0,0,48347824050,31599885,KNX
336040,KR7336040001,타스컴,KONEX,일반기업부,11500,1,900,8.49,10990,11500,10990,6,67990,48347207500,4204105,KNX
331380,KR7331380006,포커스에이치엔에스,KOSDAQ,벤처기업부,2535,1,5,0.2,2560,2600,2510,212831,543758605,48288155370,19048582,KSQ
051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,388,2,-3,-0.77,390,390,380,13553,5194349,48275910600,124422450,KSQ
023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,5500,2,-200,-3.51,5580,5650,5370,23952,131696570,48217510000,8766820,KSQ
021650,KR7021650007,한국큐빅,KOSDAQ,중견기업부,2940,2,-10,-0.34,2935,2950,2915,11451,33606550,48070655220,16350563,KSQ
012280,KR7012280004,영화금속,KOSPI,,900,1,6,0.67,925,925,890,33261,29917671,48055054500,53394505,STK
332370,KR7332370006,아이디피,KOSDAQ,벤처기업부,3620,2,-70,-1.9,3665,3665,3605,12299,44715040,48050888120,13273726,KSQ
145270,KR7145270005,케이탑리츠,KOSPI,,999,2,-10,-0.99,1000,1008,998,6191,6186828,48012713226,48060774,STK
318160,KR7318160009,셀바이오휴먼텍,KOSDAQ,벤처기업부,5370,1,30,0.56,5280,5460,5280,84167,453467300,47964243930,8931889,KSQ
089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,257,2,-20,-7.22,283,283,244,2313463,601109644,47714652382,185660126,KSQ
018680,KR7018680009,서울제약,KOSDAQ,중견기업부,4090,2,-10,-0.24,4075,4095,4075,1689,6885695,47686614710,11659319,KSQ
001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,1964,1,9,0.46,1947,1965,1947,14326,27989871,47681088560,24277540,KSQ
032750,KR7032750002,삼진,KOSDAQ,우량기업부,5910,2,-170,-2.8,5970,6020,5890,51894,308233300,47657448060,8063866,KSQ
019770,KR7019770007,서연탑메탈,KOSDAQ,우량기업부,4085,2,-85,-2.04,4220,4220,4085,18752,77279135,47590250000,11650000,KSQ
131760,KR7131760001,파인텍,KOSDAQ,중견기업부,1115,2,-18,-1.59,1133,1142,1110,30070,33733821,47573676010,42666974,KSQ
189860,KR7189860000,서전기전,KOSDAQ,벤처기업부,4900,2,-80,-1.61,4980,4980,4900,13435,66168215,47524022000,9698780,KSQ
204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,762,2,-18,-2.31,779,779,754,130153,99352204,47513794482,62354061,KSQ
200580,KR7200580009,메디쎄이,KONEX,일반기업부,12740,1,340,2.74,12730,12740,12730,550,7005990,47470246460,3726079,KNX
043710,KR7043710003,서울리거,KOSDAQ,중견기업부,944,2,-32,-3.28,976,976,931,23764,22729156,47387742720,50198880,KSQ
114450,KR7114450000,그린생명과학,KOSDAQ,중견기업부,3155,2,-135,-4.1,3250,3250,3150,7384,23582570,47325000000,15000000,KSQ
352770,KR7352770002,클리노믹스,KOSDAQ,기술성장기업부,3470,2,-220,-5.96,3635,3660,3310,205075,725702370,47261889270,13620141,KSQ
372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,7840,2,-310,-3.8,8170,8170,7840,4444,35322050,47251601600,6026990,KSQ
000760,KR7000760009,이화산업,KOSPI,,16870,2,-290,-1.69,16810,16940,16760,753,12667150,47236000000,2800000,STK
036000,KR7036000008,예림당,KOSDAQ,중견기업부,2050,1,20,0.99,2020,2060,2000,5609,11367870,47220267850,23034277,KSQ
045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,7260,2,-90,-1.22,7350,7350,7250,2495,18187980,47190000000,6500000,KSQ
390110,KR7390110005,애니메디솔루션,KONEX,일반기업부,5250,1,200,3.96,5050,5250,5040,117,595230,47122934250,8975797,KNX
123750,KR7123750002,알톤스포츠,KOSDAQ,중견기업부,3680,2,-25,-0.67,3720,3720,3670,11517,42476150,46906372960,12746297,KSQ
060380,KR7060380003,동양에스텍,KOSDAQ,우량기업부,2380,2,-80,-3.25,2430,2440,2375,27512,65875595,46886000000,19700000,KSQ
085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,1579,2,-33,-2.05,1612,1612,1561,5206,8283267,46873829251,29685769,KSQ
900300,HK0000312568,오가닉티코스메틱,KOSDAQ,투자주의환기종목(소속부없음),191,2,-11,-5.45,202,206,187,6808549,1319258542,46845324871,245263481,KSQ
002680,KR7002680007,한탑,KOSDAQ,중견기업부,1555,2,-55,-3.42,1610,1635,1553,92349,145640501,46641940435,29994817,KSQ
130500,KR7130500002,GH신소재,KOSDAQ,중견기업부,3200,2,-65,-1.99,3215,3250,3200,9414,30250475,46544166400,14545052,KSQ
017510,KR7017510009,세명전기,KOSDAQ,중견기업부,3050,2,-15,-0.49,3065,3095,3050,9936,30438505,46500300000,15246000,KSQ
032960,KR7032960007,동일기연,KOSDAQ,중견기업부,12200,2,-350,-2.79,12390,12670,12200,18023,224758430,46439165800,3806489,KSQ
320000,KR7320000003,윈텍,KOSDAQ,벤처기업부,2510,2,-125,-4.74,2560,2595,2500,176147,446690040,46432861480,18499148,KSQ
114630,KR7114630007,폴라리스우노,KOSDAQ,우량기업부,728,2,-7,-0.95,735,743,727,57501,41989296,46388103216,63719922,KSQ
127710,KR7127710002,아시아경제,KOSDAQ,중견기업부,1329,1,9,0.68,1320,1364,1319,20998,28153589,46387524978,34904082,KSQ
080530,KR7080530009,코디,KOSDAQ,벤처기업부,1460,1,5,0.34,1455,1490,1400,76434,111871516,46199860400,31643740,KSQ
252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,1111,2,-11,-0.98,1122,1161,1101,981407,1117329246,46091379290,41486390,KSQ
131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,1045,1,3,0.29,1042,1050,1038,11916,12426925,45980000000,44000000,KSQ
118000,KR7118000009,더메디팜,KOSPI,,495,2,-5,-1.0,503,504,487,52507,25857356,45960470820,92849436,STK
187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,4530,2,-70,-1.52,4600,4600,4500,22950,104151270,45951617850,10143845,KSQ
356890,KR7356890004,싸이버원,KOSDAQ,벤처기업부,9660,2,-60,-0.62,9660,9800,9620,6111,59562620,45948079800,4756530,KSQ
006050,KR7006050009,국영지앤엠,KOSDAQ,중견기업부,1316,2,-9,-0.68,1324,1328,1308,10007,13156543,45922139788,34895243,KSQ
214870,KR7214870008,뉴지랩파마,KOSDAQ,투자주의환기종목(소속부없음),1383,0,0,0.0,0,0,0,0,0,45813404598,33126106,KSQ
032580,KR7032580003,피델릭스,KOSDAQ,중견기업부,1376,2,-45,-3.17,1414,1421,1373,113390,158080603,45589720064,33132064,KSQ
900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),950,1,14,1.5,937,964,921,93677,88879535,45574756600,47973428,KSQ
302920,KR7302920004,더콘텐츠온,KONEX,일반기업부,9990,0,0,0.0,0,0,0,0,0,45478066410,4552359,KNX
072130,KR7072130008,유엔젤,KOSPI,,3445,2,-20,-0.58,3570,3570,3430,28231,98326955,45458339030,13195454,STK
37550L,KR737550K029,DL이앤씨2우(전환),KOSPI,,21500,1,50,0.23,21750,21750,21450,1139,24485250,45406946500,2111951,STK
448740,KR7448740001,삼성스팩8호,KOSDAQ,SPAC(소속부없음),9710,3,0,0.0,9710,9710,9690,325,3152180,45287440000,4664000,KSQ
203450,KR7203450002,유니온커뮤니티,KOSDAQ,벤처기업부,3085,2,-35,-1.12,3115,3115,3055,14868,45752050,45284736595,14679007,KSQ
000950,KR7000950006,전방,KOSPI,,26900,1,350,1.32,26550,26950,26550,20,536300,45192000000,1680000,STK
405920,KR7405920000,나라셀라,KOSDAQ,중견기업부,7010,2,-290,-3.97,7290,7300,7010,19603,140363600,45137656380,6439038,KSQ
009620,KR7009620006,삼보산업,KOSDAQ,중견기업부,996,2,-5,-0.5,1002,1002,991,68654,68290797,45074538756,45255561,KSQ
353190,KR7353190002,휴럼,KOSDAQ,중견기업부,1156,1,18,1.58,1138,1193,1133,59944,68877250,45059978320,38979220,KSQ
148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,6090,2,-10,-0.16,6150,6160,6050,2109,12826900,45012322740,7391186,KSQ
279060,KR7279060008,이노벡스,KONEX,일반기업부,4950,1,505,11.36,5000,5000,4950,2,9950,44921626200,9075076,KNX
115610,KR7115610008,이미지스,KOSDAQ,벤처기업부,2890,2,-50,-1.7,2930,2970,2815,137896,400822480,44915299140,15541626,KSQ
006920,KR7006920003,모헨즈,KOSDAQ,중견기업부,4100,1,95,2.37,4135,4205,4080,89652,372439500,44772000000,10920000,KSQ
001810,KR7001810001,무림SP,KOSDAQ,중견기업부,2010,2,-65,-3.13,2040,2065,2005,10075,20424725,44496375000,22137500,KSQ
317120,KR7317120004,라닉스,KOSDAQ,기술성장기업부,4600,2,-60,-1.29,4660,4660,4600,4748,22006755,44436000000,9660000,KSQ
049120,KR7049120009,파인디앤씨,KOSDAQ,중견기업부,1270,2,-19,-1.47,1289,1292,1260,10291,13061040,44412124790,34970177,KSQ
013720,KR7013720008,CBI,KOSDAQ,중견기업부,1457,2,-38,-2.54,1500,1509,1451,48880,72082990,44316342206,30416158,KSQ
044480,KR7044480002,블레이드 Ent,KOSDAQ,중견기업부,1298,2,-23,-1.74,1343,1343,1281,26932,35495078,44251340716,34091942,KSQ
026040,KR7026040006,제이에스티나,KOSDAQ,중견기업부,2680,1,120,4.69,2590,2690,2585,38979,103198355,44230157200,16503790,KSQ
227100,KR7227100005,에이치앤비디자인,KOSDAQ,중견기업부,3485,2,-15,-0.43,3510,3560,3435,25262,88361425,44212668570,12686562,KSQ
059100,KR7059100008,아이컴포넌트,KOSDAQ,벤처기업부,6250,2,-70,-1.11,6330,6330,6250,1741,10976860,44192875000,7070860,KSQ
155900,KR7155900004,바다로19호,KOSPI,,2895,2,-15,-0.52,2910,2910,2890,32434,93892015,44004011580,15200004,STK
129890,KR7129890000,앱코,KOSDAQ,벤처기업부,4340,2,-110,-2.47,4450,4455,4295,64564,281616170,43958479880,10128682,KSQ
104040,KR7104040001,대성파인텍,KOSDAQ,벤처기업부,1404,2,-15,-1.06,1430,1430,1398,15279,21447573,43946998524,31301281,KSQ
139050,KR7139050009,시티랩스,KOSDAQ,벤처기업부,5580,1,10,0.18,5620,5620,5530,6263,34967190,43872593760,7862472,KSQ
038530,KR7038530002,케이바이오,KOSDAQ,중견기업부,378,2,-5,-1.31,383,389,378,152740,58526475,43740023166,115714347,KSQ
141020,KR7141020008,디에스앤엘,KOSDAQ,관리종목(소속부없음),3735,0,0,0.0,0,0,0,0,0,43701490755,11700533,KSQ
030720,KR7030720007,동원수산,KOSPI,,9380,1,40,0.43,9330,9640,9260,3297,30768180,43652690900,4653805,STK
278990,KR7278990007,EMB,KONEX,일반기업부,12000,3,0,0.0,12000,12000,12000,100,1200000,43538664000,3628222,KNX
060480,KR7060480001,국일신동,KOSDAQ,중견기업부,3925,1,605,18.22,3695,4155,3520,4556597,17625493385,43528250000,11090000,KSQ
053060,KR7053060000,세동,KOSDAQ,중견기업부,2465,2,-35,-1.4,2475,2510,2435,82235,202473310,43525537835,17657419,KSQ
322180,KR7322180001,티라유텍,KOSDAQ,벤처기업부,7950,1,1500,23.26,7580,8380,7100,1079437,8764807760,43398851250,5458975,KSQ
089530,KR7089530000,에이티세미콘,KOSDAQ,관리종목(소속부없음),600,0,0,0.0,0,0,0,0,0,43367041800,72278403,KSQ
456570,KR7456570001,아이엠지티,KONEX,일반기업부,9100,3,0,0.0,9100,9100,9100,100,910000,43335974500,4762195,KNX
045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,4350,2,-200,-4.4,4470,4530,4185,198009,857464705,43324190400,9959584,KSQ
303360,KR7303360002,프로테옴텍,KOSDAQ,기술성장기업부,3365,2,-100,-2.89,3465,3465,3340,31565,106911355,43323415975,12874715,KSQ
122830,KR7122830003,원포유,KONEX,일반기업부,1320,3,0,0.0,1320,1320,1320,101,133320,43232620200,32751985,KNX
080470,KR7080470008,성창오토텍,KOSDAQ,중견기업부,5920,2,-10,-0.17,5930,5950,5870,3452,20383840,43216000000,7300000,KSQ
066430,KR7066430000,와이오엠,KOSDAQ,중견기업부,1111,2,-9,-0.8,1138,1138,1107,55692,61995857,43204388018,38887838,KSQ
020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,1120,2,-1,-0.09,1115,1120,1109,47056,52480040,43040384800,38428915,KSQ
035460,KR7035460005,기산텔레콤,KOSDAQ,벤처기업부,2950,2,-45,-1.5,2995,2995,2920,39097,115260345,43003153000,14577340,KSQ
025880,KR7025880006,케이씨피드,KOSDAQ,중견기업부,2570,2,-20,-0.77,2595,2600,2570,24576,63435110,42959755060,16715858,KSQ
184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,792,2,-7,-0.88,800,800,786,26660,21166635,42916281408,54187224,KSQ
900110,HK0000057197,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),147,1,1,0.68,151,153,146,6228598,926742329,42914011350,291932050,KSQ
198080,KR7198080004,엔피디,KOSDAQ,중견기업부,1986,2,-14,-0.7,1976,1997,1967,9976,19680210,42768877410,21535185,KSQ
006380,KR7006380000,카프로,KOSPI,,1067,2,-56,-4.99,1131,1190,1051,2873311,3203401896,42680000000,40000000,STK
084440,KR7084440007,유비온,KOSDAQ,기술성장기업부,2165,2,-50,-2.26,2190,2205,2105,203998,438643580,42678212000,19712800,KSQ
296640,KR7296640006,이노룰스,KOSDAQ,벤처기업부,8290,2,-130,-1.54,8410,8410,8090,8732,71465570,42625190400,5141760,KSQ
052860,KR7052860004,아이앤씨,KOSDAQ,벤처기업부,2385,2,-330,-12.15,2620,2705,2355,257522,641775695,42602906790,17862854,KSQ
094860,KR7094860004,네오리진,KOSDAQ,벤처기업부,407,3,0,0.0,407,417,407,63697,26064141,42515128425,104459775,KSQ
052300,KR7052300001,초록뱀컴퍼니,KOSDAQ,중견기업부,358,2,-7,-1.92,365,365,354,50680,18254737,42477211940,118651430,KSQ
002290,KR7002290005,삼일기업공사,KOSDAQ,중견기업부,3415,2,-5,-0.15,3420,3420,3400,542,1847895,42346000000,12400000,KSQ
095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,2170,2,-70,-3.13,2240,2290,2135,20621,45414515,42324771510,19504503,KSQ
024070,KR7024070005,WISCOM,KOSPI,,2755,2,-5,-0.18,2760,2760,2750,105,289395,42224336690,15326438,STK
243870,KR7243870003,굿센,KONEX,일반기업부,16300,2,-100,-0.61,16000,16400,15000,109,1638700,42116021500,2583805,KNX
354390,KR7354390007,바스칸바이오제약,KONEX,일반기업부,6000,2,-690,-10.31,6000,6000,6000,1,6000,42109482000,7018247,KNX
010400,KR7010400000,우진아이엔에스,KOSPI,,5520,2,-30,-0.54,5550,5550,5500,1335,7367090,42073440000,7622000,STK
435620,KR7435620000,하나금융25호스팩,KOSDAQ,SPAC(소속부없음),9760,0,0,0.0,0,0,0,0,0,41987520000,4302000,KSQ
003465,KR7003461001,유화증권우,KOSPI,,2395,2,-5,-0.21,2400,2400,2395,2357,5647590,41856037875,17476425,STK
008775,KR7008771008,호텔신라우,KOSPI,,55500,1,900,1.65,56600,56600,55000,6535,364297600,41729284500,751879,STK
080720,KR7080720006,한국유니온제약,KOSDAQ,벤처기업부,5270,2,-30,-0.57,5300,5350,5270,1330,7047400,41652646560,7903728,KSQ
002070,KR7002070001,비비안,KOSPI,,1391,2,-33,-2.32,1424,1424,1380,50853,71004963,41443440090,29793990,STK
039310,KR7039310008,세중,KOSDAQ,투자주의환기종목(소속부없음),2285,2,-40,-1.72,2325,2325,2255,22435,51332465,41408009095,18121667,KSQ
900280,KYG1990V1041,골든센츄리,KOSDAQ,외국기업(소속부없음),201,2,-4,-1.95,208,214,199,2888359,587319764,41286261888,205404288,KSQ
317530,KR7317530004,캐리소프트,KOSDAQ,기술성장기업부,5930,1,10,0.17,6190,6190,5770,21083,123680280,41279892280,6961196,KSQ
051390,KR7051390003,YW,KOSDAQ,중견기업부,3625,2,-30,-0.82,3600,3635,3585,9886,35591240,41163209000,11355368,KSQ
001020,KR7001020007,페이퍼코리아,KOSPI,,864,2,-15,-1.71,879,881,858,28444,24762485,41097723840,47566810,STK
084670,KR7084670009,동양고속,KOSPI,,14170,2,-170,-1.19,14190,14200,14130,554,7860540,41030212730,2895569,STK
031510,KR7031510001,오스템,KOSDAQ,중견기업부,1465,2,-30,-2.01,1490,1490,1461,12002,17725183,41020000000,28000000,KSQ
